Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,410,"252.0,27.0,48.0,118.0,129.0","228.0,4.0,17.0,59.0,71.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,735.0,Cooled appliance,,,5T,1696.0,False,Labelling and MEPS,MR-EX574X ****,MR-EX574X ****,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.66663705388591,"2,1,1,1,1",292.6,875.3168,"Australia,New Zealand",103474,Approved,574.0,685.0,2021-12-16,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,647.7,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1075
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,410,"252.0,27.0,48.0,118.0,129.0","228.0,4.0,17.0,59.0,71.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,735.0,Cooled appliance,,,5T,1696.0,False,Labelling and MEPS,MR-EX574X-N-A,MR-EX574X ****,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.66663705388591,"2,1,1,1,1",292.6,875.3168,"Australia,New Zealand",103474,Approved,574.0,685.0,2021-12-16,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,647.7,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1075
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,410,"252.0,27.0,48.0,118.0,129.0","228.0,4.0,17.0,59.0,71.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,735.0,Cooled appliance,,,5T,1696.0,False,Labelling and MEPS,MR-EX574X-RW-A,MR-EX574X ****,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.66663705388591,"2,1,1,1,1",292.6,875.3168,"Australia,New Zealand",103474,Approved,574.0,685.0,2021-12-16,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,647.7,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1075
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,410,"252.0,27.0,48.0,118.0,129.0","228.0,4.0,17.0,59.0,71.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,735.0,Cooled appliance,,,5T,1696.0,False,Labelling and MEPS,MR-EX574X-S-A,MR-EX574X ****,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.66663705388591,"2,1,1,1,1",292.6,875.3168,"Australia,New Zealand",103474,Approved,574.0,685.0,2021-12-16,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,647.7,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1075
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,MITSUBISHI ELECTRIC,410,"252.0,27.0,48.0,118.0,129.0","228.0,4.0,17.0,59.0,71.0","Fresh Food,Short term frozen food,Short term frozen food,Freezer,Special",Upright,Japan,735.0,Cooled appliance,,,5T,1696.0,False,Labelling and MEPS,MR-EX574X-W-A,MR-EX574X ****,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.66663705388591,"2,1,1,1,1",292.6,875.3168,"Australia,New Zealand",103474,Approved,574.0,685.0,2021-12-16,,Class 5,Available,http://www.MitsubishiElectric.com.au/,,334.0,0.384,647.7,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1075
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,AKAI,409,"172.0,67.0","168.0,54.0","Fresh Food,Freezer",Upright,China,623.0,Refrigerator/Freezer,,,5T,1522.0,False,Labelling and MEPS,BCD-239L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01346640400571,,0.0,441.2128,"Australia,New Zealand",103483,Approved,239.0,545.0,2021-12-09,,Class 5,Available,,,334.0,0.384,279.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF1065
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Midea,210,411.0,388.0,Fresh Food,Upright,China,750.0,Refrigerator,,,1.0,1550.0,False,Labelling and MEPS,MFR411W,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.70268337527011,,0.0,442.316,Australia,103576,Approved,411.0,711.0,2021-12-09,,Class 1,Available,http://www.castel.com.au/,,296.0,0.356,411.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1064
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Midea,490,411.0,388.0,Freezer,Upright,China,750.0,Freezer,,,7.0,1550.0,False,Labelling and MEPS,MFR411W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52413387486062,,0.0,721.212,Australia,103577,Approved,411.0,711.0,2021-12-02,,Class 10,Available,http://www.castel.com.au/,,383.0,0.514,658.0,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1060
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Thorn,210,411.0,388.0,Fresh Food,Upright,China,750.0,Refrigerator,,,1.0,1550.0,False,Labelling and MEPS,THG-FR411W,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.70268337527011,,0.0,442.316,Australia,103578,Approved,411.0,711.0,2021-12-09,,Class 1,Available,http://www.castel.com.au/,,296.0,0.356,411.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1063
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Thorn,490,411.0,388.0,Freezer,Upright,China,750.0,Freezer,,,7.0,1550.0,False,Labelling and MEPS,THG-FR411W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52413387486062,,0.0,721.212,Australia,103579,Approved,411.0,711.0,2021-12-02,,Class 10,Available,http://www.castel.com.au/,,383.0,0.514,658.0,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1061
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Eurolux,423,316.0,316.0,Freezer,Chest,China,755.0,Freezer,,,6C,850.0,False,Labelling and MEPS,ELCF316,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.56020907620538,,0.0,461.8784,New Zealand,103789,Approved,316.0,1118.0,2021-12-16,,Class 8,Available,,,202.0,0.514,505.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1077
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Omega,423,316.0,316.0,Freezer,Chest,China,755.0,Freezer,,,6C,850.0,False,Labelling and MEPS,OCF316,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.56020907620538,,0.0,461.8784,New Zealand,103793,Approved,316.0,1118.0,2021-12-13,,Class 8,Available,,http://www.omegaappliances.com.au,202.0,0.514,505.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1073
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Omega,530,380.0,380.0,Freezer,Chest,China,755.0,Freezer,,,6C,850.0,False,Labelling and MEPS,OCF380,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0638300580373,,0.0,514.512,New Zealand,103797,Approved,380.0,1299.0,2021-12-13,,Class 8,Available,,http://www.omegaappliances.com.au,202.0,0.514,608.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF1072
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Marshall FRIDGE,210,75.0,74.0,Fresh Food,Side by Side,China,,Refrigerator,,,2.0,,False,Labelling and MEPS,MF3.2,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.97849647547935,,0.0,330.7115,"Australia,New Zealand",103825,Approved,75.0,,2022-01-23,,Class 2,Available,,,308.0,0.309,73.5,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1086
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,ALPHA,588,"378.0,252.0","374.0,208.0","Fresh Food,Freezer",Side by Side,China,765.0,Refrigerator/Freezer,,,5S,1751.0,False,Labelling and MEPS,ARF550SIW,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.68430645614629,,0.0,747.616,"Australia,Fiji,New Zealand",103987,Approved,630.0,923.0,2022-01-12,,Class 7,Available,,,607.0,0.18,781.2,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1079
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Living & Co.,200,129.0,127.0,Fresh Food,Upright,China,560.0,Refrigerator,,,2.0,828.0,False,Labelling and MEPS,LC-H129W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.59937006738465,,0.0,347.861,"Australia,New Zealand",104148,Approved,129.0,495.0,2022-01-19,,Class 2,Available,,,308.0,0.309,129.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1081
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,yokohama,409,"67.0,172.0","54.0,168.0","Freezer,Fresh Food",Upright,China,623.0,Refrigerator/Freezer,,,5T,1522.0,False,Labelling and MEPS,YOKF239W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01346640400571,,0.0,441.2128,Australia,104149,Approved,239.0,545.0,2022-01-12,,Class 5,Available,http://www.midea.com/global/,,334.0,0.384,279.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF1080
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,yokohama,490,411.0,388.0,Freezer,Upright,China,750.0,Freezer,,,7.0,1550.0,False,Labelling and MEPS,YOKZ411W,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.5228955091566,,0.0,721.0064,"Australia,New Zealand",104151,Approved,411.0,711.0,2022-01-20,,Class 10,Available,http://www.midea.com/global/,,383.0,0.514,657.6,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1083
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Living & Co.,257,142.6,142.6,Freezer,Chest,China,520.0,Freezer,,,6C,846.0,False,Labelling and MEPS,LC-H145W,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.01491324635502,,0.0,319.27424,"Australia,Fiji,New Zealand",104155,Approved,142.6,704.0,2022-01-20,,Class 8,Available,,,202.0,0.514,228.16,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF1082
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,362,"361.0,155.0","348.0,130.0","Fresh Food,Freezer",Upright,Indonesia,730.0,Refrigerator/Freezer,361,154,5T,1720.0,False,Labelling and MEPS,GT-515BSPL,GT-W515BSPL,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01436900392805,,0.0,596.2488,,104179,Approved,516.0,780.0,2022-02-10,,Class 5,Available,,,334.0,0.384,609.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1109
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,362,"361.0,155.0","348.0,130.0","Fresh Food,Freezer",Upright,Indonesia,730.0,Refrigerator/Freezer,361,154,5T,1720.0,False,Labelling and MEPS,GT-515BSWL,GT-W515BSPL,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01436900392805,,0.0,596.2488,,104179,Approved,516.0,780.0,2022-02-10,,Class 5,Available,,,334.0,0.384,609.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1109
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,362,"361.0,155.0","348.0,130.0","Fresh Food,Freezer",Upright,Indonesia,730.0,Refrigerator/Freezer,361,154,5T,1720.0,False,Labelling and MEPS,GT-515SDC,GT-W515BSPL,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01436900392805,,0.0,596.2488,,104179,Approved,516.0,780.0,2022-02-10,,Class 5,Available,,,334.0,0.384,609.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1109
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,362,"361.0,155.0","348.0,130.0","Fresh Food,Freezer",Upright,Indonesia,730.0,Refrigerator/Freezer,361,154,5T,1720.0,False,Labelling and MEPS,GT-515WDC,GT-W515BSPL,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01436900392805,,0.0,596.2488,,104179,Approved,516.0,780.0,2022-02-10,,Class 5,Available,,,334.0,0.384,609.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1109
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,362,"361.0,155.0","348.0,130.0","Fresh Food,Freezer",Upright,Indonesia,730.0,Refrigerator/Freezer,361,154,5T,1720.0,False,Labelling and MEPS,GT-W515BSPL,GT-W515BSPL,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01436900392805,,0.0,596.2488,,104179,Approved,516.0,780.0,2022-02-10,,Class 5,Available,,,334.0,0.384,609.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1109
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,290,"72.0,207.0","57.0,200.0","Freezer,Fresh Food",Upright,Indonesia,620.0,Refrigerator/Freezer,291,131,5T,1665.0,False,Labelling and MEPS,GT-279MSPL,GT-279MSPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.59638282407815,,0.0,480.61104,,104180,Approved,279.0,555.0,2022-02-08,,Class 5,Available,,,334.0,0.384,322.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1104
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,290,"72.0,207.0","57.0,200.0","Freezer,Fresh Food",Upright,Indonesia,620.0,Refrigerator/Freezer,291,131,5T,1665.0,False,Labelling and MEPS,GT-279MSWL,GT-279MSPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.59638282407815,,0.0,480.61104,,104180,Approved,279.0,555.0,2022-02-08,,Class 5,Available,,,334.0,0.384,322.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1104
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,290,"72.0,207.0","57.0,200.0","Freezer,Fresh Food",Upright,Indonesia,620.0,Refrigerator/Freezer,291,131,5T,1665.0,False,Labelling and MEPS,GT-279SDC,GT-279MSPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.59638282407815,,0.0,480.61104,,104180,Approved,279.0,555.0,2022-02-08,,Class 5,Available,,,334.0,0.384,322.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1104
True,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,290,"72.0,207.0","57.0,200.0","Freezer,Fresh Food",Upright,Indonesia,620.0,Refrigerator/Freezer,291,131,5T,1665.0,False,Labelling and MEPS,GT-279WDC,GT-279MSPL,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.59638282407815,,0.0,480.61104,,104180,Approved,279.0,555.0,2022-02-08,,Class 5,Available,,,334.0,0.384,322.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1104
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Coldstream,210,411.0,388.0,Fresh Food,Upright,China,750.0,Refrigerator,,,1.0,1550.0,False,Labelling and MEPS,CSMI 399,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.70268337527011,,0.0,442.316,"Australia,Fiji,New Zealand",104220,Approved,411.0,711.0,2022-02-01,,Class 1,Available,,http://N/A,296.0,0.356,411.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF1089
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Coldstream,490,411.0,388.0,Freezer,Upright,China,750.0,Freezer,,,7.0,1550.0,False,Labelling and MEPS,CSMI 399,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.5228955091566,,0.0,721.0064,"Australia,Fiji,New Zealand",104226,Approved,411.0,711.0,2022-02-01,,Class 10,Available,,http://N/A,383.0,0.514,657.6,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1088
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,BOSCH,690,"415.0,250.0","364.0,194.0","Fresh Food,Freezer",Side by Side,China,,Refrigerator/Freezer,,,5S,,True,Labelling and MEPS,KAD62V70AU,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.16322581377653,,0.0,881.7,"Australia,Fiji,New Zealand",104229,Approved,665.0,,2022-01-23,,Class 7,Available,,http://www.bosch-home.com.au/,607.0,0.18,815.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF1085
False,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Coldstream,450,"310.0,110.0","297.0,103.0","Fresh Food,Freezer",Upright,China,670.0,Refrigerator/Freezer,,,5T,1730.0,False,Labelling and MEPS,CSKE4200*,CSKE4200*,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.71935194869614,,0.0,520.624,"Australia,Fiji,New Zealand",104233,Approved,420.0,695.0,2022-02-02,,Class 5,Available,,http://N/A,334.0,0.384,486.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1090
