Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
85311,LG,42LY960H-TA,,"Australia,New Zealand","Indonesia,South Korea",106.465,4843.638,LCD (LED),0.23,0.0,0.0,40.74,7.0,7.03925766283106,165.0,Approved,2019-11-07,,Single product class,Available,6.0,,,6.12519751073825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1162
85312,LG,105UC9T-TA,,"Australia,New Zealand","South Korea,Indonesia",265.901,25322.1664,LCD (LED),0.15,0.0,0.0,260.64,9.0,9.33026788601066,1066.0,Approved,2019-11-07,,Single product class,Available,4.5,,,4.69351391747017,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1161
85423,Dick Smith,GE6878,,Australia,China,120.899,6254.82,LCD,0.33,0.0,0.0,67.8,,,260.0,Approved,2019-10-31,,Single product class,Available,5.0,,http://www.dse.com.au,5.10359535739889,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1154
85472,Dick Smith,GE6871,,Australia,China,54.713,1278.36,LCD,0.27,0.0,0.0,25.9,,,103.0,Approved,2019-10-30,,Single product class,Available,3.5,,http://www.dse.com.au,3.61980646679135,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1150
85475,Dick Smith,GE6872,,Australia,China,59.774,1526.53,LCD,0.27,0.0,0.0,24.1,,,94.0,Approved,2019-10-31,,Single product class,Available,4.5,,http://www.dse.com.au,4.55907722898933,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1153
85476,Dick Smith,GE6875,,Australia,China,80.065,2746.18,LCD,0.25,0.0,0.0,40.6,,,157.0,Approved,2019-11-04,,Single product class,Available,4.0,,http://www.dse.com.au,4.21768254978501,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1159
85478,Dick Smith,GE6876,,Australia,China,79.831,2721.36,LCD,0.32,0.0,0.0,39.3,,,153.0,Approved,2019-10-30,,Single product class,Available,4.0,,http://www.dse.com.au,4.3009487771008,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1149
85487,Dick Smith,GE6877,,Australia,China,101.511,4411.16,LCD,0.33,0.0,0.0,62.4,,,240.0,Approved,2019-11-04,,Single product class,Available,4.0,,http://www.dse.com.au,4.08205925244941,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1158
85489,Dick Smith,GE6932,,Australia,China,59.774,1526.53,LCD,0.27,0.0,0.0,24.1,,,94.0,Approved,2019-10-30,,Single product class,Available,4.5,,http://www.dse.com.au,4.55907722898933,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1152
85490,Dick Smith,GE6933,,Australia,China,59.774,1526.53,LCD,0.27,0.0,0.0,24.1,,,94.0,Approved,2019-11-04,,Single product class,Available,4.5,,http://www.dse.com.au,4.55907722898933,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1157
85647,LG,79UG880T-TA,,"Australia,New Zealand","Indonesia,South Korea",199.583,17021.0075,LCD (LED),0.2,0.0,0.0,153.22,7.0,7.03925766283106,599.0,Approved,2019-11-11,,Single product class,Available,5.5,,,5.55490945860067,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1167
85648,LG,47LY960H-TA,,"Australia,New Zealand","Indonesia,South Korea",119.288,6080.1656,LCD (LED),0.2,0.0,0.0,46.63,7.0,7.03925766283106,188.0,Approved,2019-11-19,,Single product class,Available,6.0,,,6.44267702969942,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1174
85649,LG,55LY960H-TA,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,LCD (LED),0.2,0.0,0.0,55.83,7.0,7.03925766283106,225.0,Approved,2019-11-11,,Single product class,Available,6.0,,,6.8718101249984,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1169
85650,LG,60LY960H-TA,,"Australia,New Zealand","Indonesia,South Korea",151.338,9786.98,LCD (LED),0.2,0.0,0.0,61.58,7.0,7.03925766283106,248.0,Approved,2019-11-14,,Single product class,Available,7.0,,,7.15580287492918,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1171
85673,KOGAN,KALED32XXXVA,,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.33,0.0,0.0,36.3,,,135.0,Approved,2019-11-19,,Single product class,Available,4.5,,,4.88239516018004,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV1177
85679,KOGAN,KALED32DVDVA,,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.32,0.0,0.0,36.1,,,134.0,Approved,2019-11-19,,Single product class,Available,4.5,,,4.91571442234885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV1173
85954,SONIQ,65” UltraHD LED LCD Smart TV,65” UltraHD LED LCD Smart TV,"Australia,New Zealand",China,163.896,11478.122496,LCD (LED),0.48,0.0,0.0,164.058,,,620.0,Approved,2019-12-15,,Single product class,Unavailable,3.5,,http://www.soniqav.com,3.719502052825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1193
86248,Palsonic,TFTV6066M,TFTV6066M / MW,Australia,China,59.809,1528.497216,LCD (LED),,,,26.0,,,97.0,Approved,2019-12-05,,Single product class,Available,4.0,,,4.42224522555601,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1186
86248,Palsonic,TFTV6066M / MW,TFTV6066M / MW,Australia,China,59.809,1528.497216,LCD (LED),,,,26.0,,,97.0,Approved,2019-12-05,,Single product class,Available,4.0,,,4.42224522555601,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1186
86248,Palsonic,TFTV6066MW,TFTV6066M / MW,Australia,China,59.809,1528.497216,LCD (LED),,,,26.0,,,97.0,Approved,2019-12-05,,Single product class,Available,4.0,,,4.42224522555601,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1186
86359,VEON,VN42S90LED,,New Zealand,China,105.475,4753.71638784,LCD (LED),,,,65.0,7.0,7.3744102108791,240.0,Approved,2114-12-10,,Single product class,Available,4.0,http://www.tianledigital.com/,,4.37275531152964,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0207
86361,VEON,VN50S90LED,,New Zealand,China,125.731,6754.867344,LCD (LED),,,,121.0,6.0,6.01826182213914,444.0,Approved,2114-12-10,,Single product class,Available,3.0,http://www.tianledigital.com/,,3.01653607679942,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0208
86362,Dick Smith,GE6987,,Australia,China,100.314,4270.99,LCD,0.23,0.0,0.0,48.9,,,189.0,Approved,2019-12-10,,Single product class,Available,5.0,,http://www.dse.com.au,5.02802569449218,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV1187
