Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL,Availability Status,Expiry Date,Star Image Large,Star Image Small
85329,Approved,kogan,SYM24E02D,KALED24144A,"Australia,New Zealand",China,60.965,LCD (LED),50.0,0.39,7.51045601960649,7.0,,,Available,2019-11-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
85329,Approved,kogan,SYM24E03D,KALED24144A,"Australia,New Zealand",China,60.965,LCD (LED),50.0,0.39,7.51045601960649,7.0,,,Available,2019-11-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
85332,Approved,PHILIPS,231S4Q,,"Australia,Fiji,New Zealand",Netherlands,58.421,LCD (LED),86.0,0.197,4.81842529237078,4.5,,,Available,2019-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85362,Approved,GAEMS,M155,,"Australia,Fiji,New Zealand",China,39.624,LCD (LED),33.0,0.279,7.07512946156237,7.0,,,Available,2019-10-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
85415,Approved,LG,20M37D,,"Australia,New Zealand","Indonesia,South Korea,China",49.411,LCD,55.0,0.3,5.81876585481787,5.5,,,Available,2019-11-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
85429,Approved,LG,22M37D,,"Australia,New Zealand","Indonesia,South Korea,China",54.621,LCD,64.0,0.3,5.74429493586041,5.5,,,Available,2019-11-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
85430,Approved,LG,27MP37HQ,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,100.0,0.27,5.16355345691375,5.0,,,Available,2019-11-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85433,Approved,LG,22MP57HQ,,"Australia,New Zealand","South Korea,Indonesia,China",54.621,LCD,80.0,0.26,4.7442949358604,4.5,,,Available,2019-11-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85434,Approved,LG,23MP57HQ,,"Australia,New Zealand","South Korea,Indonesia,China",58.421,LCD,75.0,0.26,5.43173028902853,5.0,,,Available,2019-11-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85435,Approved,LG,24MP57VQ,,"Australia,New Zealand","South Korea,Indonesia,China",60.47,LCD,87.0,0.28,4.97761498138559,4.5,,,Available,2019-11-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85436,Approved,LG,27MP57VQ,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,108.0,0.28,4.81865869888528,4.5,,,Available,2019-11-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85448,Approved,DELL,P2314Hc,,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),88.0,0.19,4.71539960290182,4.5,,,Available,2019-10-30,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85483,Approved,PHILIPS,247E6E,,"Australia,Fiji,New Zealand",China,59.809,LCD (LED),98.0,0.37,4.37628153936932,4.0,,http://www.philips.com/,Available,2019-11-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
85551,Approved,SAMSUNG ELECTRONICS,LS27E390,LS27E390,"Australia,Fiji,New Zealand",South Korea,68.593,LCD (LED),95.0,0.22,5.39096676977048,5.0,,http://www.samsung.com.au,Available,2019-11-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85551,Approved,SAMSUNG ELECTRONICS,LS27E390H,LS27E390,"Australia,Fiji,New Zealand",South Korea,68.593,LCD (LED),95.0,0.22,5.39096676977048,5.0,,http://www.samsung.com.au,Available,2019-11-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85551,Approved,SAMSUNG ELECTRONICS,LS27E390HS,LS27E390,"Australia,Fiji,New Zealand",South Korea,68.593,LCD (LED),95.0,0.22,5.39096676977048,5.0,,http://www.samsung.com.au,Available,2019-11-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85598,Approved,PHILIPS,277E6E,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),112.0,0.2,4.65568000666367,4.5,,http://www.philips.com/,Available,2019-11-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85733,Approved,LG,24M47VQ,,"Australia,New Zealand","South Korea,Indonesia,China",59.809,LCD,84.0,0.23,5.06709549710811,5.0,,,Available,2019-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85737,Approved,LG,24MP77HM,,"Australia,New Zealand","South Korea,Indonesia,China",60.47,LCD,85.0,0.28,5.08183875136368,5.0,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85738,Approved,LG,27MP77HM,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,93.0,0.32,5.48877321974099,5.0,,,Available,2019-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85741,Approved,LG,23MP67VQ,,"Australia,New Zealand","South Korea,Indonesia,China",58.421,LCD,77.0,0.27,5.3137913740907,5.0,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85745,Approved,LG,24MP57HQ,,"Australia,New Zealand","South Korea,Indonesia,China",60.47,LCD,87.0,0.28,4.97761498138559,4.5,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85747,Approved,LG,24MP67VQ,,"Australia,New Zealand","South Korea,Indonesia,China",60.47,LCD,83.0,0.28,5.18854427143578,5.0,,,Available,2019-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85748,Approved,LG,27MP37VQ,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,100.0,0.27,5.16355345691375,5.0,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85749,Approved,LG,27MP57HQ,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,108.0,0.28,4.81865869888528,4.5,,,Available,2019-11-19,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85751,Approved,LG,27MP67VQ,,"Australia,New Zealand","South Korea,Indonesia,China",68.599,LCD,94.0,0.29,5.44084313592832,5.0,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
85752,Approved,LG,24MB35DE,,"Australia,New Zealand","South Korea,Indonesia,China",60.468,LCD,93.0,0.25,4.678925543135,4.5,,,Available,2019-11-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85754,Approved,LG,22MB35DE,,"Australia,New Zealand","South Korea,Indonesia,China",54.611,LCD,79.0,0.27,4.7993290017789,4.5,,,Available,2019-11-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
85787,Approved,ViewSonic,VS16029,VS16029,"Australia,New Zealand",China,54.625,LCD (LED),59.0,0.25,6.10918996306794,6.0,,,Available,2019-12-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
85982,Approved,LG,34UC87,,"Australia,New Zealand","South Korea,Indonesia,China",86.557,LCD (LED),222.0,0.99,2.56816555882517,2.5,http://www.lge.com.au/,http://www.lge.com.au/,Available,2019-11-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
85988,Approved,Fujitsu,E24T-7 LED,,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),76.0,0.24,5.63437726755629,5.5,http://www.fujitsu.com/au/,http://www.fujitsu.com/global/,Available,2019-12-02,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
86016,Approved,AOC,195LM00001,,"Australia,New Zealand",China,49.607,LCD (LED),86.0,0.36,3.8477073063533,3.5,,http://www.aocmonitorap.com/,Available,2019-11-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
86104,Approved,ViewSonic,VS16033,VS16033,"Australia,New Zealand",China,59.81,LCD (LED),62.0,0.29,6.42793225600457,6.0,,,Available,2019-12-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
86231,Approved,SAMSUNG ELECTRONICS,LS24E360HL,*S24E360**,"Australia,Fiji,New Zealand",South Korea,59.774,LCD (LED),75.0,0.17,5.57101177696887,5.5,,http://www.samsung.com.au,Available,2019-12-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
86231,Approved,SAMSUNG ELECTRONICS,*S24E360**,*S24E360**,"Australia,Fiji,New Zealand",South Korea,59.774,LCD (LED),75.0,0.17,5.57101177696887,5.5,,http://www.samsung.com.au,Available,2019-12-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
86312,Approved,LG,27M47VQ,,"Australia,New Zealand","Indonesia,South Korea,China",68.599,LCD,102.0,0.264,5.07480956456485,5.0,,,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
86316,Approved,LG,23M47VQ,,"Australia,New Zealand","Indonesia,South Korea,China",58.421,LCD,95.0,0.266,4.37237286340717,4.0,,,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
86345,Approved,lenovo,T2224zD,,"Australia,Fiji,New Zealand",China,54.625,LCD (LED),72.0,0.46,5.21681071241265,5.0,,,Available,2019-12-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
86350,Approved,acer,E2200HQ,,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),63.0,0.28,5.82149818572927,5.5,,,Available,2019-12-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
86358,Approved,hp,HSTND-5031-L,"Z24s, HSTND-5031-L","Australia,Fiji,New Zealand",China,60.501,LCD (LED),178.0,0.436,1.77158961134527,1.5,,http://www.hp.com/,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
86358,Approved,hp,Z24s,"Z24s, HSTND-5031-L","Australia,Fiji,New Zealand",China,60.501,LCD (LED),178.0,0.436,1.77158961134527,1.5,,http://www.hp.com/,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
86358,Approved,hp,"Z24s, HSTND-5031-L","Z24s, HSTND-5031-L","Australia,Fiji,New Zealand",China,60.501,LCD (LED),178.0,0.436,1.77158961134527,1.5,,http://www.hp.com/,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
86373,Approved,lenovo,T2224pD,,"Australia,Fiji,New Zealand",China,54.625,LCD (LED),67.0,0.23,5.53935420157556,5.5,,,Available,2019-12-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
86482,Approved,PHILIPS,200V4Q,,"Australia,New Zealand",China,49.607,LCD (LED),90.0,0.46,3.6439713085662,3.5,,http://www.philips.com/,Available,2019-12-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
86650,Approved,GAEMS,M240,,"Australia,Fiji,New Zealand",China,59.785,LCD (LED),110.0,0.5,3.86967041429766,3.5,,,Available,2020-01-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
86700,Approved,DELL,P2416Db,,"Australia,Fiji,New Zealand",China,60.706,LCD,90.0,0.28,4.83822113368529,4.5,,,Available,2020-01-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
86793,Approved,LG,34UC87M,,"Australia,New Zealand","China,Indonesia,South Korea",86.557,LCD (LED),222.0,0.99,2.56816555882517,2.5,http://www.lge.com.au/,http://www.lge.com.au/,Available,2020-01-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
86892,Approved,HP,P222va,,"Australia,Fiji,New Zealand",China,54.683,LCD (LED),68.0,0.33,5.47923878215353,5.0,,,Available,2020-01-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
86960,Approved,ViewSonic,VS16024,,"Australia,New Zealand",China,59.809,LCD,136.0,0.28,2.90777660102109,2.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2020-01-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
86991,Approved,HP,P242va,,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),91.0,0.38,4.82715624248224,4.5,,,Available,2020-01-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
87016,Approved,BenQ,XL2730,"XL2730Z, XL2730ZE, XL2730",,China,68.465,LCD (LED),141.0,0.36,3.6111336578425,3.5,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-01-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
87016,Approved,BenQ,XL2730Z,"XL2730Z, XL2730ZE, XL2730",,China,68.465,LCD (LED),141.0,0.36,3.6111336578425,3.5,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-01-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
87016,Approved,BenQ,XL2730ZE,"XL2730Z, XL2730ZE, XL2730",,China,68.465,LCD (LED),141.0,0.36,3.6111336578425,3.5,http://www.benq.com.au/,http://benqshop.com.au/,Available,2020-01-15,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
