ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,New CEC,New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Type,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Old Star Rating,Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,FALSE,Autosensing,"Czechia,Germany",636,850,TWV680 WP,,AS/NZS 2442.1:1996/Amdt 4:2006,125,9.24028781,9,Cottons Extra Dry,268,"Australia,New Zealand",Approved,117598,7.033,0,Condenser,596,13/11/23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Haier,7,FALSE,Autosensing,China,,,HDV70E1,,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,"Sensor Dry Extra, High",216,"Australia,Fiji,New Zealand",Approved,117819,5.524,0,Vented,,15/01/24,,Single product class,Available,,http://www.haier.com/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,FALSE,Timer,China,435,700,SVDE45*,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,117843,3.529,0,Vented,600,10/12/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,FALSE,Timer,China,435,700,SVDE45C,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,117843,3.529,0,Vented,600,10/12/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,FALSE,Timer,China,435,700,SVDE45SL,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,117843,3.529,0,Vented,600,10/12/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,FALSE,Timer,China,435,700,SVDE45W,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,117843,3.529,0,Vented,600,10/12/23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,5,TRUE,Autosensing,Thailand,,,EWW9043ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,191,3.014881583,3,"Drying Cottons, Dryness Extra Dry",237,"Australia,Fiji,New Zealand",Approved,117908,4.017,46,Condenser,,04/12/23,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,4.5,TRUE,Autosensing,Thailand,,,EWW7524ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,186,2.52980725,2.5,"Cottons Dry, Dryness Extra Dry",256,"Australia,Fiji,New Zealand",Approved,117910,3.587,53,Condenser,,06/12/23,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,6,TRUE,Autosensing,Thailand,,,EWW1042ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,229,3.02025315,3,"Cottons Dry, Dryness Extra Dry",275,"Australia,Fiji,New Zealand",Approved,117911,4.79,65,Condenser,,04/12/23,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,FALSE,Autosensing,Poland,,,EDC804BEWA,,AS/NZS 2442.1:1996/Amdt 4:2006,358,2.041112376,2,Cotton Extra Dry,223,"Australia,Fiji,New Zealand",Approved,117923,6.356,0,Condenser,,08/12/23,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,FALSE,Autosensing,Poland,,,EDH803BEWN,,AS/NZS 2442.1:1996/Amdt 4:2006,158,7.073990428,7,Cottons Extra Dry,224,"Australia,Fiji,New Zealand",Approved,117924,4.75,0,Condenser,,04/01/24,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,4.5,FALSE,Timer,Thailand,,,SDV457HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,219,1.524847049,1.5,Hot program,103,"Australia,Fiji,New Zealand",Approved,117930,3.538,0,Vented,,07/12/23,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EURO,6,FALSE,Autosensing,China,545,840,E6KDEW,,AS/NZS 2442.1:1996/Amdt 4:2006,265,2.121848128,2,Extra dry,207,"Australia,Fiji,New Zealand",Approved,118240,4.84,0,Vented,595,18/12/23,,Single product class,Available,http://cell-sun.com/,http://www.euroappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,5.5,FALSE,Autosensing,Thailand,,,SDV556HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,247,2.019276152,2,"Cottons Dry,Extra",135,"Australia,Fiji,New Zealand",Approved,118249,4.457,0,Vented,,07/01/24,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Westinghouse,5.5,FALSE,Autosensing,Thailand,,,WDV555HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,247,2.019276152,2,Cottons Extra Dry,135,"Australia,Fiji,New Zealand",Approved,118250,4.457,0,Vented,,18/12/23,,Single product class,Available,,http://www.westinghouse.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Westinghouse,6.5,FALSE,Autosensing,Thailand,,,WDV655HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,292,2.017360185,2,Cottons Extra Dry,161,"Australia,Fiji,New Zealand",Approved,118251,5.205,0,Vented,,21/12/23,,Single product class,Available,,http://www.westinghouse.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,6.5,FALSE,Autosensing,Thailand,,,SDV656HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,292,2.017360185,2,Cottons Dry Extra,161,"Australia,Fiji,New Zealand",Approved,118252,5.205,0,Vented,,17/12/23,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,OSVO,9,FALSE,Timer,China,,,GDZ90-988E,,AS/NZS 2442.1:1996/Amdt 4:2006,426,1.695778301,1.5,EXTRA DRY,231,"Australia,New Zealand",Approved,118426,7.205,0,Vented,,08/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,LG,9,FALSE,Autosensing,South Korea,690,850,TD-H903CMB,TD-H903CME,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472436,9,"Cotton, Normal, Cupboard",150,"Australia,New Zealand",Approved,118438,7.151,0,Condenser,600,21/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,LG,9,FALSE,Autosensing,South Korea,690,850,TD-H903CME,TD-H903CME,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472436,9,"Cotton, Normal, Cupboard",150,"Australia,New Zealand",Approved,118438,7.151,0,Condenser,600,21/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,LG,9,FALSE,Autosensing,South Korea,690,850,TD-H903CMW,TD-H903CME,AS/NZS 2442.1:1996/Amdt 4:2006,129,9.046472436,9,"Cotton, Normal, Cupboard",150,"Australia,New Zealand",Approved,118438,7.151,0,Condenser,600,21/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
AS/NZS 2442.2:2000/Amdt 2:2007,MIDEA,7,TRUE,Autosensing,China,595,850,360311,,AS/NZS 2442.1:1996/Amdt 4:2006,260,3.187563213,3,Dry Only,289,New Zealand,Approved,118471,5.588,100,Condenser,595,14/01/19,,Single product class,Available,http://www.tradedepot.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,LG,8,FALSE,Autosensing,South Korea,690,850,TD-H803CSW,,AS/NZS 2442.1:1996/Amdt 4:2006,115,9.02861138,9,"Cotton, Normal, Cupboard",150,"Australia,New Zealand",Approved,118551,6.373,0,Condenser,600,22/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Inalto,4.5,FALSE,Timer,China,465,700,IVDE45*,IVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,118614,3.529,0,Vented,600,21/01/24,,Single product class,Available,,http://www.inalto.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Inalto,4.5,FALSE,Timer,China,465,700,IVDE45C,IVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,118614,3.529,0,Vented,600,21/01/24,,Single product class,Available,,http://www.inalto.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Inalto,4.5,FALSE,Timer,China,465,700,IVDE45SL,IVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,118614,3.529,0,Vented,600,21/01/24,,Single product class,Available,,http://www.inalto.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Inalto,4.5,FALSE,Timer,China,465,700,IVDE45W,IVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.022044715,2,Timer set to 200,200,"Australia,Fiji,New Zealand",Approved,118614,3.529,0,Vented,600,21/01/24,,Single product class,Available,,http://www.inalto.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Blanco,7,FALSE,Autosensing,China,622,845,BCD7HPC,,AS/NZS 2442.1:1996/Amdt 4:2006,135,7.220366374,6,Cotton Extra,290,Australia,Approved,118765,5.574,1,Condenser,595,31/01/24,,Single product class,Available,,http://www.blanco-australia.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SAMSUNG ELECTRONICS,10,FALSE,Autosensing,China,,,DV10R8540GV,,AS/NZS 2442.1:1996/Amdt 4:2006,169,8.032893308,8,"COTTON, Normal Dry Level, Medium Temp., Energy Saving Dry Option",254,"Australia,Fiji,New Zealand",Approved,118910,8.149,0,Condenser,,13/02/24,,Single product class,Available,,http://www.samsung.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,6,FALSE,Autosensing,Thailand,,,EDV605HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,269,2.02966469,2,Cottons Extra Dry temp,159,"Australia,Fiji,New Zealand",Approved,118922,4.759,0,Vented,,29/01/24,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,7,FALSE,Autosensing,Thailand,,,EDV705HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.006833015,2,Cottons Extra Dry temperature,184,"Australia,Fiji,New Zealand",Approved,118932,5.535,0,Vented,,30/01/24,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Gorenje,7,FALSE,Autosensing,Slovenia,625,850,DE7B,,AS/NZS 2442.1:1996/Amdt 4:2006,282,2.687772572,2.5,Cotton standard,165,"Australia,Fiji,New Zealand",Approved,118938,5.218,0,Condenser,600,05/03/24,,Single product class,Available,http://www.gorenje.si/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hisense,8,FALSE,Autosensing,Slovenia,625,850,HDCE80,,AS/NZS 2442.1:1996/Amdt 4:2006,342,2.322447292,2,Cotton standard,188.6,"Australia,Fiji,New Zealand",Approved,118984,6.108,0,Condenser,600,30/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hisense,8,FALSE,Autosensing,Slovenia,625,850,HDHA80,,AS/NZS 2442.1:1996/Amdt 4:2006,157,7.113058048,7,Cotton standard,272,"Australia,Fiji,New Zealand",Approved,118991,6.31,0,Condenser,600,30/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Euroclean,9,FALSE,Timer,China,,,GDZ90-988E,,AS/NZS 2442.1:1996/Amdt 4:2006,426,1.695778301,1.5,EXTRA DRY,231,"Australia,New Zealand",Approved,119001,7.205,0,Vented,,30/01/24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,FALSE,Autosensing,Poland,,,EDH803BEWA,,AS/NZS 2442.1:1996/Amdt 4:2006,158,7.073990428,7,Cottons Extra Dry,224,"Australia,Fiji,New Zealand",Approved,119016,4.75,0,Condenser,,30/01/24,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Omega,7,FALSE,Autosensing,China,622,845,OCD7HPC,,AS/NZS 2442.1:1996/Amdt 4:2006,135,7.220366374,6,Cotton Extra,290,Australia,Approved,119053,5.574,1,Condenser,595,01/02/24,,Single product class,Available,,http://www.omegaappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
